participant_id,account_status,movement,source_exercise_name,horizon,best_score_kg,recorded_weight_kg,recorded_reps,result_date,days_from_first_workout,bodyweight_kg_near_result,score_to_bodyweight_ratio,standard_level,change_from_baseline_pct,standard_levels_gained
WSP-3E3373D817,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),63.0,45.0,12.0,2024-03-30,47,72.2,0.873,Live,,0
WSP-3E3373D817,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,Baseline (0-60d),48.0,36.0,10.0,2024-04-09,57,72.6,0.661,Live,,0
WSP-3E3373D817,deactivated,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),68.75,62.5,3.0,2025-02-03,357,69.99,0.982,Live,117.1,1
WSP-3E3373D817,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),35.0,25.0,12.0,2024-08-16,186,71.12,0.492,Below Live,10.5,0
WSP-3E3373D817,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),31.67,25.0,8.0,2024-04-09,57,72.6,0.436,Below Live,,0
WSP-3E3373D817,deactivated,Split Squat,Barbell Split Squat,Baseline (0-60d),26.67,20.0,10.0,2024-04-09,57,72.6,0.367,Unavailable,,
WSP-1D64AEA7AC,active,Bench Press,Barbell Bench Press,12 months (300-450d),38.0,30.0,8.0,2024-12-18,308,,,Unavailable,2.2,
WSP-1D64AEA7AC,active,Bench Press,Barbell Bench Press,24 months (600-900d),43.33,32.5,10.0,2025-10-22,616,,,Unavailable,16.5,
WSP-1D64AEA7AC,active,Bench Press,Barbell Bench Press,6 months (120-240d),39.0,32.5,6.0,2024-08-28,196,,,Unavailable,4.8,
WSP-1D64AEA7AC,active,Bench Press,Barbell Bench Press,Baseline (0-60d),37.2,36.0,1.0,2024-03-30,45,,,Unavailable,,
WSP-1D64AEA7AC,active,Deadlift,Barbell Deadlift,24 months (600-900d),60.0,45.0,10.0,2026-03-30,775,,,Unavailable,-3.7,
WSP-1D64AEA7AC,active,Deadlift,Barbell Deadlift,6 months (120-240d),42.0,35.0,6.0,2024-09-09,208,,,Unavailable,-32.6,
WSP-1D64AEA7AC,active,Deadlift,Barbell Deadlift,Baseline (0-60d),62.33,55.0,4.0,2024-03-01,16,63.0,0.989,Live,,0
WSP-1D64AEA7AC,active,Farmer Walk 60s,Farmer Walk,24 months (600-900d),45.0,45.0,1.0,2026-02-02,719,,,Unavailable,,
WSP-1D64AEA7AC,active,Lat Pulldown,Underhand Grip Lat Pulldown,12 months (300-450d),60.0,45.0,10.0,2025-04-30,441,,,Unavailable,,
WSP-1D64AEA7AC,active,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),42.0,35.0,6.0,2024-12-27,317,,,Unavailable,-21.2,
WSP-1D64AEA7AC,active,Nexus Point Squat,Barbell Front Squat,24 months (600-900d),28.5,22.5,8.0,2026-03-13,758,,,Unavailable,-46.6,
WSP-1D64AEA7AC,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),46.5,45.0,1.0,2024-06-28,135,,,Unavailable,-12.8,
WSP-1D64AEA7AC,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),53.33,40.0,10.0,2024-03-04,19,63.0,0.847,Live,,0
WSP-1D64AEA7AC,active,Overhead Press,Barbell Overhead Press,24 months (600-900d),18.0,15.0,6.0,2026-03-18,763,,,Unavailable,,
WSP-1D64AEA7AC,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),36.67,27.5,10.0,2025-05-09,450,,,Unavailable,,
WSP-1D64AEA7AC,active,Romanian Deadlift,Barbell Romanian Deadlift,24 months (600-900d),63.33,50.0,8.0,2025-12-12,667,,,Unavailable,,
WSP-1D64AEA7AC,active,Split Squat,Barbell Split Squat,12 months (300-450d),30.0,25.0,6.0,2024-12-30,320,,,Unavailable,,
WSP-1D64AEA7AC,active,Split Squat,Barbell Split Squat,24 months (600-900d),20.0,15.0,10.0,2025-10-13,607,,,Unavailable,,
WSP-8FCC2A12B0,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),57.0,45.0,8.0,2024-08-21,183,,,Unavailable,11.8,
WSP-8FCC2A12B0,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),51.0,45.0,4.0,2024-04-17,57,85.1,0.599,Live,,0
WSP-8FCC2A12B0,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),101.33,80.0,8.0,2024-12-16,300,,,Unavailable,-9.5,
WSP-8FCC2A12B0,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),124.0,120.0,1.0,2024-06-29,130,,,Unavailable,10.7,
WSP-8FCC2A12B0,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),112.0,80.0,12.0,2024-04-15,55,85.1,1.316,Long,,0
WSP-8FCC2A12B0,deactivated,Farmer Walk 60s,Farmer Walk,6 months (120-240d),25.0,25.0,4.0,2024-06-25,126,,,Unavailable,,
WSP-8FCC2A12B0,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),80.08,77.5,1.0,2024-06-29,130,,,Unavailable,15.5,
WSP-8FCC2A12B0,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),69.33,65.0,2.0,2024-03-25,34,85.1,0.815,Live,,0
WSP-5A6CABB970,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),41.33,40.0,1.0,2024-09-25,208,,,Unavailable,45.0,
WSP-5A6CABB970,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),28.5,22.5,8.0,2024-03-20,19,49.8,0.572,Live,,0
WSP-5A6CABB970,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),80.5,57.5,12.0,2024-10-21,234,,,Unavailable,24.6,
WSP-5A6CABB970,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),64.58,62.5,1.0,2024-03-30,29,49.8,1.297,Long,,0
WSP-5A6CABB970,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),67.17,65.0,1.0,2024-06-29,120,,,Unavailable,51.5,
WSP-5A6CABB970,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),44.33,35.0,8.0,2024-03-18,17,50.2,0.883,Live,,0
WSP-5A6CABB970,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),56.0,40.0,12.0,2025-01-03,308,,,Unavailable,,
WSP-5A6CABB970,deactivated,Split Squat,Barbell Split Squat,12 months (300-450d),21.0,15.0,12.0,2025-01-20,325,,,Unavailable,,
WSP-839BF4988D,active,Bench Press,Barbell Bench Press,24 months (600-900d),33.58,32.5,1.0,2026-04-24,779,,,Unavailable,6.1,
WSP-839BF4988D,active,Bench Press,Barbell Bench Press,Baseline (0-60d),31.67,25.0,8.0,2024-03-13,7,84.0,0.377,Live,,0
WSP-839BF4988D,active,Farmer Walk 60s,Farmer Walk,24 months (600-900d),15.0,15.0,1.0,2025-12-26,660,,,Unavailable,,
WSP-839BF4988D,active,Lat Pulldown,Underhand Grip Lat Pulldown,24 months (600-900d),90.0,75.0,6.0,2026-07-10,856,,,Unavailable,,
WSP-839BF4988D,active,Romanian Deadlift,Barbell Romanian Deadlift,24 months (600-900d),0.0,0.0,6.0,2025-11-21,625,,,Unavailable,,
WSP-172DA73F30,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),30.0,22.5,10.0,2024-07-10,121,,,Unavailable,18.4,
WSP-172DA73F30,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),25.33,20.0,8.0,2024-05-08,58,,,Unavailable,,
WSP-172DA73F30,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),7.0,5.0,12.0,2024-03-15,4,75.0,0.093,Below Live,,0
WSP-172DA73F30,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),33.33,25.0,10.0,2024-07-12,123,,,Unavailable,36.1,
WSP-172DA73F30,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),24.5,17.5,12.0,2024-04-05,25,75.0,0.327,Below Live,,0
WSP-172DA73F30,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),12.67,10.0,8.0,2024-05-01,51,,,Unavailable,,
WSP-985E0421A3,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),43.4,31.0,12.0,2024-10-16,198,,,Unavailable,12.7,
WSP-985E0421A3,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),38.5,27.5,12.0,2024-05-22,51,,,Unavailable,,
WSP-985E0421A3,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),96.67,72.5,10.0,2024-11-04,217,,,Unavailable,60.7,
WSP-985E0421A3,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),60.17,47.5,8.0,2024-05-27,56,,,Unavailable,,
WSP-985E0421A3,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),59.5,42.5,12.0,2024-11-01,214,,,Unavailable,11.8,
WSP-985E0421A3,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),53.2,38.0,12.0,2024-05-31,60,,,Unavailable,,
WSP-985E0421A3,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),38.5,27.5,12.0,2024-05-15,44,,,Unavailable,,
WSP-B13A9E275F,active,Bench Press,Barbell Bench Press,12 months (300-450d),21.0,15.0,12.0,2025-07-09,390,,,Unavailable,,
WSP-B13A9E275F,active,Bench Press,Barbell Bench Press,6 months (120-240d),17.5,15.0,5.0,2024-12-18,187,,,Unavailable,,
WSP-B13A9E275F,active,Deadlift,Barbell Deadlift,12 months (300-450d),33.33,25.0,10.0,2025-07-18,399,,,Unavailable,,
WSP-B13A9E275F,active,Farmer Walk 60s,Farmer Walk,12 months (300-450d),30.0,30.0,,2025-06-27,378,,,Unavailable,,
WSP-B13A9E275F,active,Lat Pulldown,Underhand Grip Lat Pulldown,12 months (300-450d),70.0,50.0,12.0,2025-04-16,306,,,Unavailable,,
WSP-B13A9E275F,active,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),13.33,10.0,10.0,2025-08-18,430,,,Unavailable,11.1,
WSP-B13A9E275F,active,Nexus Point Squat,Nexus Point Squat,24 months (600-900d),9.33,7.0,10.0,2026-07-20,766,,,Unavailable,-22.2,
WSP-B13A9E275F,active,Nexus Point Squat,Barbell Front Squat,6 months (120-240d),5.6,4.0,12.0,2025-02-03,234,,,Unavailable,-53.3,
WSP-B13A9E275F,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),12.0,10.0,6.0,2024-07-05,21,,,Unavailable,,
WSP-B13A9E275F,active,Overhead Press,Barbell Overhead Press,12 months (300-450d),6.0,5.0,6.0,2025-05-28,348,,,Unavailable,,
WSP-B13A9E275F,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),28.5,22.5,8.0,2025-05-23,343,,,Unavailable,,
WSP-B13A9E275F,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),13.33,10.0,10.0,2025-01-17,217,,,Unavailable,,
WSP-B13A9E275F,active,Split Squat,Barbell Split Squat,12 months (300-450d),9.0,7.5,6.0,2025-06-16,367,,,Unavailable,,
WSP-B13A9E275F,active,Split Squat,Barbell Split Squat,6 months (120-240d),10.67,8.0,10.0,2025-02-03,234,,,Unavailable,,
WSP-369FB9871C,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),40.0,30.0,10.0,2025-07-02,441,,,Unavailable,14.3,
WSP-369FB9871C,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),46.67,35.0,10.0,2024-11-06,203,,,Unavailable,33.3,
WSP-369FB9871C,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),35.0,30.0,5.0,2024-06-12,56,,,Unavailable,,
WSP-369FB9871C,deactivated,Deadlift,Barbell Deadlift,12 months (300-450d),63.0,45.0,12.0,2025-07-04,443,,,Unavailable,-9.6,
WSP-369FB9871C,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),70.0,50.0,12.0,2024-10-21,187,,,Unavailable,0.5,
WSP-369FB9871C,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),69.67,55.0,8.0,2024-06-10,54,,,Unavailable,,
WSP-369FB9871C,deactivated,Farmer Walk 60s,Farmer Walk,12 months (300-450d),40.0,40.0,1.0,2025-07-04,443,,,Unavailable,,
WSP-369FB9871C,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),18.0,15.0,6.0,2024-09-20,156,,,Unavailable,136.8,
WSP-369FB9871C,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),7.6,6.0,8.0,2024-06-14,58,,,Unavailable,,
WSP-369FB9871C,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),15.83,12.5,8.0,2024-05-15,28,73.3,0.216,Live,,0
WSP-DA7E69ED08,active,Lat Pulldown,Underhand Grip Lat Pulldown,24 months (600-900d),56.67,42.5,10.0,2026-07-17,837,,,Unavailable,,
WSP-094A18C2BC,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),33.58,32.5,1.0,2024-09-28,173,,,Unavailable,6.1,
WSP-094A18C2BC,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),31.67,25.0,8.0,2024-05-29,51,,,Unavailable,,
WSP-094A18C2BC,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),67.17,65.0,1.0,2024-09-23,168,,,Unavailable,8.9,
WSP-094A18C2BC,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),61.67,50.0,7.0,2024-05-27,49,,,Unavailable,,
WSP-094A18C2BC,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),51.67,50.0,1.0,2024-09-27,172,,,Unavailable,63.2,
WSP-094A18C2BC,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),31.67,25.0,8.0,2024-05-31,53,,,Unavailable,,
WSP-094A18C2BC,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),20.0,15.0,10.0,2024-05-01,23,56.0,0.357,Live,,0
WSP-430F2625BA,deactivated,Bench Press,Barbell Bench Press,12 months (300-450d),48.0,40.0,6.0,2025-03-19,344,,,Unavailable,10.8,
WSP-430F2625BA,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),50.12,48.5,1.0,2024-09-28,172,,,Unavailable,15.7,
WSP-430F2625BA,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),43.33,32.5,10.0,2024-05-22,43,74.0,0.586,Live,,0
WSP-430F2625BA,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),93.33,70.0,10.0,2024-11-18,223,,,Unavailable,40.0,
WSP-430F2625BA,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),66.67,50.0,10.0,2024-05-20,41,74.0,0.901,Live,,0
WSP-430F2625BA,deactivated,Lat Pulldown,Underhand Grip Lat Pulldown,12 months (300-450d),39.91,29.2,11.0,2025-04-02,358,,,Unavailable,,
WSP-430F2625BA,deactivated,Nexus Point Squat,Barbell Front Squat,12 months (300-450d),50.67,40.0,8.0,2025-03-03,328,,,Unavailable,26.7,
WSP-430F2625BA,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),72.33,70.0,1.0,2024-09-28,172,,,Unavailable,80.8,
WSP-430F2625BA,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),40.0,30.0,10.0,2024-05-24,45,,,Unavailable,,
WSP-430F2625BA,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),22.4,16.0,12.0,2024-05-15,36,74.0,0.303,Live,,0
WSP-430F2625BA,deactivated,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),57.0,45.0,8.0,2025-02-28,325,,,Unavailable,,
WSP-430F2625BA,deactivated,Split Squat,Barbell Split Squat,12 months (300-450d),38.0,30.0,8.0,2025-02-24,321,,,Unavailable,,
WSP-993531D4CB,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),31.67,25.0,8.0,2024-12-04,217,63.3,0.5,Live,18.8,0
WSP-993531D4CB,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),26.67,20.0,10.0,2024-06-05,35,77.3,0.345,Live,,0
WSP-993531D4CB,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),56.0,42.0,10.0,2024-11-11,194,65.0,0.862,Live,-2.8,0
WSP-993531D4CB,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),57.6,48.0,6.0,2024-06-24,54,75.4,0.764,Live,,0
WSP-993531D4CB,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),8.0,6.0,10.0,2024-05-24,23,77.6,0.103,Below Live,,0
WSP-993531D4CB,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),12.67,10.0,8.0,2024-06-19,49,75.4,0.168,Below Live,,0
WSP-3E58E62E3C,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),69.67,55.0,8.0,2024-11-13,196,,,Unavailable,23.5,
WSP-3E58E62E3C,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),56.4,47.0,6.0,2024-06-19,49,,,Unavailable,,
WSP-3E58E62E3C,deactivated,Deadlift,Barbell Deadlift,6 months (120-240d),136.0,120.0,4.0,2024-09-16,138,,,Unavailable,5.3,
WSP-3E58E62E3C,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),129.17,125.0,1.0,2024-06-29,59,,,Unavailable,,
WSP-3E58E62E3C,deactivated,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),69.67,55.0,8.0,2024-11-29,212,,,Unavailable,318.0,
WSP-3E58E62E3C,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),16.67,12.5,10.0,2024-05-10,9,100.0,0.167,Below Live,,0
WSP-3E58E62E3C,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),26.67,20.0,10.0,2024-05-01,0,100.0,0.267,Live,,0
WSP-3E58E62E3C,deactivated,Split Squat,Barbell Split Squat,6 months (120-240d),13.33,10.0,10.0,2024-10-04,156,,,Unavailable,,
WSP-12B45EC0B3,active,Bench Press,Barbell Bench Press,12 months (300-450d),53.83,42.5,8.0,2025-04-10,343,88.2,0.61,Live,140.3,0
WSP-12B45EC0B3,active,Bench Press,Barbell Bench Press,24 months (600-900d),52.5,37.5,12.0,2026-03-03,670,,,Unavailable,134.4,
WSP-12B45EC0B3,active,Bench Press,Barbell Bench Press,6 months (120-240d),43.33,32.5,10.0,2024-12-23,235,86.8,0.499,Live,93.5,0
WSP-12B45EC0B3,active,Bench Press,Barbell Bench Press,Baseline (0-60d),22.4,16.0,12.0,2024-05-02,0,87.0,0.257,Live,,0
WSP-12B45EC0B3,active,Deadlift,Barbell Deadlift,Baseline (0-60d),76.67,57.5,10.0,2024-06-27,56,,,Unavailable,,
WSP-12B45EC0B3,active,Farmer Walk 60s,Farmer Walk,24 months (600-900d),22.5,22.5,0.0,2026-06-22,781,,,Unavailable,,
WSP-12B45EC0B3,active,Lat Pulldown,Underhand Grip Lat Pulldown,24 months (600-900d),93.5,85.0,3.0,2026-06-22,781,,,Unavailable,,
WSP-12B45EC0B3,active,Nexus Point Squat,Barbell Front Squat,12 months (300-450d),38.5,27.5,12.0,2025-05-19,382,88.2,0.437,Below Live,,
WSP-12B45EC0B3,active,Nexus Point Squat,Nexus Point Squat,24 months (600-900d),21.0,15.0,12.0,2026-02-26,665,,,Unavailable,,
WSP-12B45EC0B3,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),21.0,15.0,12.0,2024-12-23,235,86.8,0.242,Below Live,,
WSP-12B45EC0B3,active,Overhead Press,Barbell Overhead Press,12 months (300-450d),10.67,8.0,10.0,2025-05-15,378,88.2,0.121,Below Live,,
WSP-12B45EC0B3,active,Overhead Press,Barbell Overhead Press,24 months (600-900d),25.83,25.0,1.0,2026-03-25,692,,,Unavailable,,
WSP-12B45EC0B3,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),66.67,50.0,10.0,2025-05-19,382,88.2,0.756,Live,,
WSP-12B45EC0B3,active,Romanian Deadlift,Barbell Romanian Deadlift,24 months (600-900d),28.0,20.0,12.0,2026-07-10,799,,,Unavailable,,
WSP-12B45EC0B3,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),66.5,47.5,12.0,2024-12-26,238,86.8,0.766,Live,,
WSP-12B45EC0B3,active,Split Squat,Barbell Split Squat,24 months (600-900d),7.0,5.0,12.0,2026-07-13,802,,,Unavailable,,
WSP-F148A8C19A,active,Bench Press,Barbell Bench Press,12 months (300-450d),38.5,35.0,3.0,2025-07-14,430,67.45,0.571,Live,129.2,0
WSP-F148A8C19A,active,Bench Press,Barbell Bench Press,24 months (600-900d),44.33,35.0,8.0,2026-03-23,682,67.95,0.652,Live,163.9,0
WSP-F148A8C19A,active,Bench Press,Barbell Bench Press,6 months (120-240d),33.33,25.0,10.0,2024-12-17,221,67.4,0.495,Live,98.4,0
WSP-F148A8C19A,active,Bench Press,Barbell Bench Press,Baseline (0-60d),16.8,12.0,12.0,2024-05-31,21,66.5,0.253,Live,,0
WSP-F148A8C19A,active,Deadlift,Barbell Deadlift,12 months (300-450d),80.85,73.5,3.0,2025-07-08,424,67.05,1.206,Live,48.1,0
WSP-F148A8C19A,active,Deadlift,Barbell Deadlift,24 months (600-900d),76.0,60.0,8.0,2026-03-26,685,67.95,1.118,Live,39.2,0
WSP-F148A8C19A,active,Deadlift,Barbell Deadlift,6 months (120-240d),60.0,45.0,10.0,2024-11-30,204,67.4,0.89,Live,9.9,0
WSP-F148A8C19A,active,Deadlift,Barbell Deadlift,Baseline (0-60d),54.6,39.0,12.0,2024-05-27,17,66.5,0.821,Live,,0
WSP-F148A8C19A,active,Farmer Walk 60s,Farmer Walk,24 months (600-900d),40.0,40.0,1.0,2026-03-26,685,67.95,0.589,Below Live,,
WSP-F148A8C19A,active,Lat Pulldown,Underhand Grip Lat Pulldown,12 months (300-450d),42.0,30.0,12.0,2025-05-12,367,65.1,0.645,Live,,
WSP-F148A8C19A,active,Lat Pulldown,Underhand Grip Lat Pulldown,24 months (600-900d),49.33,40.0,7.0,2026-06-26,777,64.6,0.764,Long,,
WSP-F148A8C19A,active,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),44.0,40.0,3.0,2025-07-16,432,66.7,0.66,Live,349.0,1
WSP-F148A8C19A,active,Nexus Point Squat,Nexus Point Squat,24 months (600-900d),46.67,35.0,10.0,2026-03-20,679,67.95,0.687,Live,376.2,1
WSP-F148A8C19A,active,Nexus Point Squat,Nexus Point Squat,6 months (120-240d),13.3,9.5,12.0,2024-12-01,205,67.4,0.197,Below Live,35.7,0
WSP-F148A8C19A,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),9.8,7.0,12.0,2024-05-17,7,66.5,0.147,Below Live,,0
WSP-F148A8C19A,active,Overhead Press,Barbell Overhead Press,24 months (600-900d),31.67,25.0,8.0,2026-06-17,768,65.55,0.483,Live,,
WSP-F148A8C19A,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),70.67,53.0,10.0,2025-05-18,373,64.6,1.094,Live,,
WSP-F148A8C19A,active,Split Squat,Barbell Split Squat,12 months (300-450d),25.33,20.0,8.0,2025-06-25,411,66.65,0.38,Unavailable,,
WSP-74F1CDA5E1,deactivated,Bench Press,Barbell Bench Press,6 months (120-240d),28.33,25.0,4.0,2024-09-11,120,79.1,0.358,Live,-7.1,0
WSP-74F1CDA5E1,deactivated,Bench Press,Barbell Bench Press,Baseline (0-60d),30.48,29.5,1.0,2024-06-26,43,75.5,0.404,Live,,0
WSP-74F1CDA5E1,deactivated,Deadlift,Barbell Deadlift,Baseline (0-60d),50.67,40.0,8.0,2024-07-01,48,75.5,0.671,Live,,0
WSP-74F1CDA5E1,deactivated,Farmer Walk 60s,Farmer Walk,Baseline (0-60d),10.0,10.0,,2024-05-28,14,78.6,0.127,Below Live,,0
WSP-74F1CDA5E1,deactivated,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),25.33,20.0,8.0,2024-05-31,17,77.5,0.327,Below Live,,0
WSP-74F1CDA5E1,deactivated,Overhead Press,Barbell Overhead Press,Baseline (0-60d),17.0,15.0,4.0,2024-05-29,15,78.6,0.216,Live,,0
WSP-0F776FC732,active,Bench Press,Barbell Bench Press,12 months (300-450d),70.0,52.5,10.0,2025-08-20,366,,,Unavailable,5.3,
WSP-0F776FC732,active,Bench Press,Barbell Bench Press,24 months (600-900d),67.08,57.5,5.0,2026-06-03,653,,,Unavailable,0.9,
WSP-0F776FC732,active,Bench Press,Barbell Bench Press,6 months (120-240d),72.83,57.5,8.0,2024-12-18,121,70.7,1.03,Long,9.5,
WSP-0F776FC732,active,Bench Press,Barbell Bench Press,Baseline (0-60d),66.5,52.5,8.0,2024-09-04,16,,,Unavailable,,
WSP-0F776FC732,active,Deadlift,Barbell Deadlift,12 months (300-450d),129.17,125.0,1.0,2025-09-26,403,71.3,1.812,Long,4.2,0
WSP-0F776FC732,active,Deadlift,Barbell Deadlift,24 months (600-900d),123.5,97.5,8.0,2026-05-18,637,,,Unavailable,-0.4,
WSP-0F776FC732,active,Deadlift,Barbell Deadlift,6 months (120-240d),129.83,102.5,8.0,2024-12-23,126,70.7,1.836,Long,4.7,0
WSP-0F776FC732,active,Deadlift,Barbell Deadlift,Baseline (0-60d),124.0,120.0,1.0,2024-09-23,35,73.4,1.689,Long,,0
WSP-0F776FC732,active,Farmer Walk 60s,Farmer Walk,12 months (300-450d),50.0,50.0,,2025-06-27,312,,,Unavailable,,
WSP-0F776FC732,active,Lat Pulldown,Underhand Grip Lat Pulldown,6 months (120-240d),95.2,68.0,12.0,2025-04-09,233,,,Unavailable,,
WSP-0F776FC732,active,Nexus Point Squat,Nexus Point Squat,12 months (300-450d),82.67,80.0,1.0,2025-09-19,396,71.3,1.159,Live,-11.1,-1
WSP-0F776FC732,active,Nexus Point Squat,Barbell Front Squat,6 months (120-240d),60.17,47.5,8.0,2025-01-27,161,69.5,0.866,Live,-35.3,-1
WSP-0F776FC732,active,Nexus Point Squat,Nexus Point Squat,Baseline (0-60d),93.0,90.0,1.0,2024-09-27,39,73.4,1.267,Long,,0
WSP-0F776FC732,active,Overhead Press,Barbell Overhead Press,12 months (300-450d),30.83,25.0,7.0,2025-06-18,303,,,Unavailable,,
WSP-0F776FC732,active,Romanian Deadlift,Barbell Romanian Deadlift,12 months (300-450d),93.0,90.0,1.0,2025-06-27,312,,,Unavailable,,
WSP-0F776FC732,active,Romanian Deadlift,Barbell Romanian Deadlift,24 months (600-900d),107.67,85.0,8.0,2026-05-08,627,,,Unavailable,,
WSP-0F776FC732,active,Romanian Deadlift,Barbell Romanian Deadlift,6 months (120-240d),76.67,57.5,10.0,2025-03-14,207,69.5,1.103,Live,,
WSP-0F776FC732,active,Split Squat,Barbell Split Squat,12 months (300-450d),46.67,35.0,10.0,2025-10-20,427,71.3,0.655,Unavailable,,
WSP-0F776FC732,active,Split Squat,Barbell Split Squat,6 months (120-240d),49.0,35.0,12.0,2025-01-06,140,69.2,0.708,Unavailable,,
